account,uid_city,result,city,currency,chart_of_account,country_iso,date,identifier
483,1524,0,Les Breuleux,CHF,MCH2,CH,31.12.2022,to_be_defined
483,87,0,La Chaux-B.,CHF,MCH2,CH,31.12.2022,to_be_defined
483,156,0,Les Enfers,CHF,MCH2,CH,31.12.2022,to_be_defined
483,510,0,Les Genevez,CHF,MCH2,CH,31.12.2022,to_be_defined
483,705,481.2,Lajoux,CHF,MCH2,CH,31.12.2022,to_be_defined
483,551,0,Montfaucon,CHF,MCH2,CH,31.12.2022,to_be_defined
483,511,0,Muriaux,CHF,MCH2,CH,31.12.2022,to_be_defined
483,1902,0,Le Noirmont,CHF,MCH2,CH,31.12.2022,to_be_defined
483,2575,0,Saignelégier,CHF,MCH2,CH,31.12.2022,to_be_defined
483,228,0,Saint-Brais,CHF,MCH2,CH,31.12.2022,to_be_defined
483,118,0,Soubey,CHF,MCH2,CH,31.12.2022,to_be_defined
483,1882,0,Alle,CHF,MCH2,CH,31.12.2022,to_be_defined
483,1114,0,La Baroche,CHF,MCH2,CH,31.12.2022,to_be_defined
483,1217,0,Basse-Allaine,CHF,MCH2,CH,31.12.2022,to_be_defined
483,117,0,Beurnevésin,CHF,MCH2,CH,31.12.2022,to_be_defined
483,1205,0,Boncourt,CHF,MCH2,CH,31.12.2022,to_be_defined
483,625,0,Bonfol,CHF,MCH2,CH,31.12.2022,to_be_defined
483,631,0,Bure,CHF,MCH2,CH,31.12.2022,to_be_defined
483,1275,0,Clos du Doubs,CHF,MCH2,CH,31.12.2022,to_be_defined
483,718,0,Coeuve,CHF,MCH2,CH,31.12.2022,to_be_defined
483,1018,0,Cornol,CHF,MCH2,CH,31.12.2022,to_be_defined
483,293,0,Courchavon,CHF,MCH2,CH,31.12.2022,to_be_defined
483,2435,0,Courgenay,CHF,MCH2,CH,31.12.2022,to_be_defined
483,786,0,Courtedoux,CHF,MCH2,CH,31.12.2022,to_be_defined
483,184,0,Damphreux,CHF,MCH2,CH,31.12.2022,to_be_defined
483,333,0,Fahy,CHF,MCH2,CH,31.12.2022,to_be_defined
483,1674,0,Fontenais,CHF,MCH2,CH,31.12.2022,to_be_defined
483,391,0,Grandfontaine,CHF,MCH2,CH,31.12.2022,to_be_defined
483,1052,0,Haute-Ajoie,CHF,MCH2,CH,31.12.2022,to_be_defined
483,186,0,Lugnez,CHF,MCH2,CH,31.12.2022,to_be_defined
483,6441,0,Porrentruy,CHF,MCH2,CH,31.12.2022,to_be_defined
483,546,0,Vendlincourt,CHF,MCH2,CH,31.12.2022,to_be_defined
483,73865,1521.2,Total,CHF,MCH2,CH,31.12.2022,to_be_defined
483,39309,1040,Delémont,CHF,MCH2,CH,31.12.2022,to_be_defined
483,10433,481.2,Franches-Montagnes,CHF,MCH2,CH,31.12.2022,to_be_defined
483,24123,0,Porrentruy,CHF,MCH2,CH,31.12.2022,to_be_defined
484,951,0,Boécourt,CHF,MCH2,CH,31.12.2022,to_be_defined
484,258,0,Bourrignon,CHF,MCH2,CH,31.12.2022,to_be_defined
484,471,0,Châtillon,CHF,MCH2,CH,31.12.2022,to_be_defined
484,441,0,Courchapoix,CHF,MCH2,CH,31.12.2022,to_be_defined
484,3686,0,Courrendlin,CHF,MCH2,CH,31.12.2022,to_be_defined
484,3313,0,Courroux,CHF,MCH2,CH,31.12.2022,to_be_defined
484,2654,1592.13,Courtételle,CHF,MCH2,CH,31.12.2022,to_be_defined
484,12636,0,Delémont,CHF,MCH2,CH,31.12.2022,to_be_defined
484,1360,0,Develier,CHF,MCH2,CH,31.12.2022,to_be_defined
484,112,0,Ederswiler,CHF,MCH2,CH,31.12.2022,to_be_defined
484,7319,0,Haute-Sorne,CHF,MCH2,CH,31.12.2022,to_be_defined
484,522,0,Mervelier,CHF,MCH2,CH,31.12.2022,to_be_defined
484,106,2266.55,Mettembert,CHF,MCH2,CH,31.12.2022,to_be_defined
484,425,0,Movelier,CHF,MCH2,CH,31.12.2022,to_be_defined
484,350,35884.82,Pleigne,CHF,MCH2,CH,31.12.2022,to_be_defined
484,733,0,Rossemaison,CHF,MCH2,CH,31.12.2022,to_be_defined
484,270,0,Saulcy,CHF,MCH2,CH,31.12.2022,to_be_defined
484,417,0,Soyhières,CHF,MCH2,CH,31.12.2022,to_be_defined
484,3285,0,Val Terbi,CHF,MCH2,CH,31.12.2022,to_be_defined
484,308,0,Le Bémont,CHF,MCH2,CH,31.12.2022,to_be_defined
484,1258,0,Les Bois,CHF,MCH2,CH,31.12.2022,to_be_defined
484,1524,24000,Les Breuleux,CHF,MCH2,CH,31.12.2022,to_be_defined
484,87,0,La Chaux-B.,CHF,MCH2,CH,31.12.2022,to_be_defined
484,156,0,Les Enfers,CHF,MCH2,CH,31.12.2022,to_be_defined
484,510,0,Les Genevez,CHF,MCH2,CH,31.12.2022,to_be_defined
484,705,0,Lajoux,CHF,MCH2,CH,31.12.2022,to_be_defined
484,551,0,Montfaucon,CHF,MCH2,CH,31.12.2022,to_be_defined
484,511,0,Muriaux,CHF,MCH2,CH,31.12.2022,to_be_defined
484,1902,0,Le Noirmont,CHF,MCH2,CH,31.12.2022,to_be_defined
484,2575,0,Saignelégier,CHF,MCH2,CH,31.12.2022,to_be_defined
484,228,0,Saint-Brais,CHF,MCH2,CH,31.12.2022,to_be_defined
484,118,0,Soubey,CHF,MCH2,CH,31.12.2022,to_be_defined
484,1882,0,Alle,CHF,MCH2,CH,31.12.2022,to_be_defined
484,1114,0,La Baroche,CHF,MCH2,CH,31.12.2022,to_be_defined
484,1217,0,Basse-Allaine,CHF,MCH2,CH,31.12.2022,to_be_defined
484,117,0,Beurnevésin,CHF,MCH2,CH,31.12.2022,to_be_defined
484,1205,0,Boncourt,CHF,MCH2,CH,31.12.2022,to_be_defined
484,625,0,Bonfol,CHF,MCH2,CH,31.12.2022,to_be_defined
484,631,0,Bure,CHF,MCH2,CH,31.12.2022,to_be_defined
484,1275,0,Clos du Doubs,CHF,MCH2,CH,31.12.2022,to_be_defined
484,718,0,Coeuve,CHF,MCH2,CH,31.12.2022,to_be_defined
484,1018,0,Cornol,CHF,MCH2,CH,31.12.2022,to_be_defined
484,293,0,Courchavon,CHF,MCH2,CH,31.12.2022,to_be_defined
484,2435,0,Courgenay,CHF,MCH2,CH,31.12.2022,to_be_defined
484,786,0,Courtedoux,CHF,MCH2,CH,31.12.2022,to_be_defined
484,184,0,Damphreux,CHF,MCH2,CH,31.12.2022,to_be_defined
484,333,0,Fahy,CHF,MCH2,CH,31.12.2022,to_be_defined
484,1674,0,Fontenais,CHF,MCH2,CH,31.12.2022,to_be_defined
484,391,0,Grandfontaine,CHF,MCH2,CH,31.12.2022,to_be_defined
484,1052,0,Haute-Ajoie,CHF,MCH2,CH,31.12.2022,to_be_defined
484,186,956.45,Lugnez,CHF,MCH2,CH,31.12.2022,to_be_defined
484,6441,0,Porrentruy,CHF,MCH2,CH,31.12.2022,to_be_defined
484,546,0,Vendlincourt,CHF,MCH2,CH,31.12.2022,to_be_defined
484,73865,64699.95,Total,CHF,MCH2,CH,31.12.2022,to_be_defined
484,39309,39743.5,Delémont,CHF,MCH2,CH,31.12.2022,to_be_defined
484,10433,24000,Franches-Montagnes,CHF,MCH2,CH,31.12.2022,to_be_defined
484,24123,956.45,Porrentruy,CHF,MCH2,CH,31.12.2022,to_be_defined
485,951,0,Boécourt,CHF,MCH2,CH,31.12.2022,to_be_defined
485,258,0,Bourrignon,CHF,MCH2,CH,31.12.2022,to_be_defined
485,471,0,Châtillon,CHF,MCH2,CH,31.12.2022,to_be_defined
485,441,0,Courchapoix,CHF,MCH2,CH,31.12.2022,to_be_defined
485,3686,0,Courrendlin,CHF,MCH2,CH,31.12.2022,to_be_defined
485,3313,0,Courroux,CHF,MCH2,CH,31.12.2022,to_be_defined
485,2654,0,Courtételle,CHF,MCH2,CH,31.12.2022,to_be_defined
485,12636,0,Delémont,CHF,MCH2,CH,31.12.2022,to_be_defined
485,1360,0,Develier,CHF,MCH2,CH,31.12.2022,to_be_defined
485,112,0,Ederswiler,CHF,MCH2,CH,31.12.2022,to_be_defined
485,7319,0,Haute-Sorne,CHF,MCH2,CH,31.12.2022,to_be_defined
485,522,0,Mervelier,CHF,MCH2,CH,31.12.2022,to_be_defined
485,106,0,Mettembert,CHF,MCH2,CH,31.12.2022,to_be_defined
485,425,0,Movelier,CHF,MCH2,CH,31.12.2022,to_be_defined
485,350,0,Pleigne,CHF,MCH2,CH,31.12.2022,to_be_defined
485,733,0,Rossemaison,CHF,MCH2,CH,31.12.2022,to_be_defined
485,270,0,Saulcy,CHF,MCH2,CH,31.12.2022,to_be_defined
485,417,0,Soyhières,CHF,MCH2,CH,31.12.2022,to_be_defined
485,3285,0,Val Terbi,CHF,MCH2,CH,31.12.2022,to_be_defined
485,308,0,Le Bémont,CHF,MCH2,CH,31.12.2022,to_be_defined
485,1258,0,Les Bois,CHF,MCH2,CH,31.12.2022,to_be_defined
485,1524,0,Les Breuleux,CHF,MCH2,CH,31.12.2022,to_be_defined
485,87,0,La Chaux-B.,CHF,MCH2,CH,31.12.2022,to_be_defined
485,156,0,Les Enfers,CHF,MCH2,CH,31.12.2022,to_be_defined
485,510,0,Les Genevez,CHF,MCH2,CH,31.12.2022,to_be_defined
485,705,1405.9,Lajoux,CHF,MCH2,CH,31.12.2022,to_be_defined
485,551,0,Montfaucon,CHF,MCH2,CH,31.12.2022,to_be_defined
485,511,0,Muriaux,CHF,MCH2,CH,31.12.2022,to_be_defined
485,1902,0,Le Noirmont,CHF,MCH2,CH,31.12.2022,to_be_defined
485,2575,0,Saignelégier,CHF,MCH2,CH,31.12.2022,to_be_defined
485,228,0,Saint-Brais,CHF,MCH2,CH,31.12.2022,to_be_defined
485,118,0,Soubey,CHF,MCH2,CH,31.12.2022,to_be_defined
485,1882,0,Alle,CHF,MCH2,CH,31.12.2022,to_be_defined
485,1114,0,La Baroche,CHF,MCH2,CH,31.12.2022,to_be_defined
485,1217,0,Basse-Allaine,CHF,MCH2,CH,31.12.2022,to_be_defined
485,117,0,Beurnevésin,CHF,MCH2,CH,31.12.2022,to_be_defined
485,1205,0,Boncourt,CHF,MCH2,CH,31.12.2022,to_be_defined
485,625,0,Bonfol,CHF,MCH2,CH,31.12.2022,to_be_defined
485,631,0,Bure,CHF,MCH2,CH,31.12.2022,to_be_defined
485,1275,0,Clos du Doubs,CHF,MCH2,CH,31.12.2022,to_be_defined
485,718,0,Coeuve,CHF,MCH2,CH,31.12.2022,to_be_defined
485,1018,0,Cornol,CHF,MCH2,CH,31.12.2022,to_be_defined
485,293,0,Courchavon,CHF,MCH2,CH,31.12.2022,to_be_defined
485,2435,0,Courgenay,CHF,MCH2,CH,31.12.2022,to_be_defined
485,786,0,Courtedoux,CHF,MCH2,CH,31.12.2022,to_be_defined
485,184,0,Damphreux,CHF,MCH2,CH,31.12.2022,to_be_defined
485,333,0,Fahy,CHF,MCH2,CH,31.12.2022,to_be_defined
485,1674,0,Fontenais,CHF,MCH2,CH,31.12.2022,to_be_defined
485,391,0,Grandfontaine,CHF,MCH2,CH,31.12.2022,to_be_defined
485,1052,0,Haute-Ajoie,CHF,MCH2,CH,31.12.2022,to_be_defined
485,186,0,Lugnez,CHF,MCH2,CH,31.12.2022,to_be_defined
485,6441,0,Porrentruy,CHF,MCH2,CH,31.12.2022,to_be_defined
485,546,0,Vendlincourt,CHF,MCH2,CH,31.12.2022,to_be_defined
485,73865,1405.9,Total,CHF,MCH2,CH,31.12.2022,to_be_defined
485,39309,0,Delémont,CHF,MCH2,CH,31.12.2022,to_be_defined
485,10433,1405.9,Franches-Montagnes,CHF,MCH2,CH,31.12.2022,to_be_defined
485,24123,0,Porrentruy,CHF,MCH2,CH,31.12.2022,to_be_defined
486,951,0,Boécourt,CHF,MCH2,CH,31.12.2022,to_be_defined
486,258,0,Bourrignon,CHF,MCH2,CH,31.12.2022,to_be_defined
486,471,0,Châtillon,CHF,MCH2,CH,31.12.2022,to_be_defined
486,441,0,Courchapoix,CHF,MCH2,CH,31.12.2022,to_be_defined
486,3686,0,Courrendlin,CHF,MCH2,CH,31.12.2022,to_be_defined
486,3313,0,Courroux,CHF,MCH2,CH,31.12.2022,to_be_defined
486,2654,0,Courtételle,CHF,MCH2,CH,31.12.2022,to_be_defined
486,12636,0,Delémont,CHF,MCH2,CH,31.12.2022,to_be_defined
486,1360,0,Develier,CHF,MCH2,CH,31.12.2022,to_be_defined
486,112,0,Ederswiler,CHF,MCH2,CH,31.12.2022,to_be_defined
486,7319,0,Haute-Sorne,CHF,MCH2,CH,31.12.2022,to_be_defined
486,522,0,Mervelier,CHF,MCH2,CH,31.12.2022,to_be_defined
486,106,0,Mettembert,CHF,MCH2,CH,31.12.2022,to_be_defined
486,425,0,Movelier,CHF,MCH2,CH,31.12.2022,to_be_defined
486,350,0,Pleigne,CHF,MCH2,CH,31.12.2022,to_be_defined
486,733,0,Rossemaison,CHF,MCH2,CH,31.12.2022,to_be_defined
486,270,0,Saulcy,CHF,MCH2,CH,31.12.2022,to_be_defined
486,417,0,Soyhières,CHF,MCH2,CH,31.12.2022,to_be_defined
486,3285,0,Val Terbi,CHF,MCH2,CH,31.12.2022,to_be_defined
486,308,0,Le Bémont,CHF,MCH2,CH,31.12.2022,to_be_defined
486,1258,0,Les Bois,CHF,MCH2,CH,31.12.2022,to_be_defined
486,1524,0,Les Breuleux,CHF,MCH2,CH,31.12.2022,to_be_defined
486,87,0,La Chaux-B.,CHF,MCH2,CH,31.12.2022,to_be_defined
486,156,0,Les Enfers,CHF,MCH2,CH,31.12.2022,to_be_defined
486,510,0,Les Genevez,CHF,MCH2,CH,31.12.2022,to_be_defined
486,705,0,Lajoux,CHF,MCH2,CH,31.12.2022,to_be_defined
486,551,0,Montfaucon,CHF,MCH2,CH,31.12.2022,to_be_defined
486,511,0,Muriaux,CHF,MCH2,CH,31.12.2022,to_be_defined
486,1902,0,Le Noirmont,CHF,MCH2,CH,31.12.2022,to_be_defined
486,2575,0,Saignelégier,CHF,MCH2,CH,31.12.2022,to_be_defined
486,228,0,Saint-Brais,CHF,MCH2,CH,31.12.2022,to_be_defined
486,118,0,Soubey,CHF,MCH2,CH,31.12.2022,to_be_defined
486,1882,0,Alle,CHF,MCH2,CH,31.12.2022,to_be_defined
486,1114,0,La Baroche,CHF,MCH2,CH,31.12.2022,to_be_defined
486,1217,0,Basse-Allaine,CHF,MCH2,CH,31.12.2022,to_be_defined
486,117,0,Beurnevésin,CHF,MCH2,CH,31.12.2022,to_be_defined
486,1205,0,Boncourt,CHF,MCH2,CH,31.12.2022,to_be_defined
486,625,0,Bonfol,CHF,MCH2,CH,31.12.2022,to_be_defined
486,631,0,Bure,CHF,MCH2,CH,31.12.2022,to_be_defined
486,1275,0,Clos du Doubs,CHF,MCH2,CH,31.12.2022,to_be_defined
486,718,0,Coeuve,CHF,MCH2,CH,31.12.2022,to_be_defined
486,1018,0,Cornol,CHF,MCH2,CH,31.12.2022,to_be_defined
486,293,0,Courchavon,CHF,MCH2,CH,31.12.2022,to_be_defined
486,2435,0,Courgenay,CHF,MCH2,CH,31.12.2022,to_be_defined
486,786,0,Courtedoux,CHF,MCH2,CH,31.12.2022,to_be_defined
486,184,0,Damphreux,CHF,MCH2,CH,31.12.2022,to_be_defined
486,333,0,Fahy,CHF,MCH2,CH,31.12.2022,to_be_defined
486,1674,0,Fontenais,CHF,MCH2,CH,31.12.2022,to_be_defined
486,391,0,Grandfontaine,CHF,MCH2,CH,31.12.2022,to_be_defined
486,1052,0,Haute-Ajoie,CHF,MCH2,CH,31.12.2022,to_be_defined
486,186,0,Lugnez,CHF,MCH2,CH,31.12.2022,to_be_defined
486,6441,0,Porrentruy,CHF,MCH2,CH,31.12.2022,to_be_defined
486,546,0,Vendlincourt,CHF,MCH2,CH,31.12.2022,to_be_defined
486,73865,0,Total,CHF,MCH2,CH,31.12.2022,to_be_defined
486,39309,0,Delémont,CHF,MCH2,CH,31.12.2022,to_be_defined
486,10433,0,Franches-Montagnes,CHF,MCH2,CH,31.12.2022,to_be_defined
486,24123,0,Porrentruy,CHF,MCH2,CH,31.12.2022,to_be_defined
489,951,7472.67,Boécourt,CHF,MCH2,CH,31.12.2022,to_be_defined
489,258,0,Bourrignon,CHF,MCH2,CH,31.12.2022,to_be_defined
489,471,0,Châtillon,CHF,MCH2,CH,31.12.2022,to_be_defined
489,441,0,Courchapoix,CHF,MCH2,CH,31.12.2022,to_be_defined
489,3686,0,Courrendlin,CHF,MCH2,CH,31.12.2022,to_be_defined
489,3313,190359.86,Courroux,CHF,MCH2,CH,31.12.2022,to_be_defined
489,2654,144677.5,Courtételle,CHF,MCH2,CH,31.12.2022,to_be_defined
489,12636,2500000,Delémont,CHF,MCH2,CH,31.12.2022,to_be_defined
489,1360,10700,Develier,CHF,MCH2,CH,31.12.2022,to_be_defined
489,112,0,Ederswiler,CHF,MCH2,CH,31.12.2022,to_be_defined
489,7319,60684.04,Haute-Sorne,CHF,MCH2,CH,31.12.2022,to_be_defined
489,522,29578.3,Mervelier,CHF,MCH2,CH,31.12.2022,to_be_defined
489,106,0,Mettembert,CHF,MCH2,CH,31.12.2022,to_be_defined
489,425,0,Movelier,CHF,MCH2,CH,31.12.2022,to_be_defined
489,350,240001.25,Pleigne,CHF,MCH2,CH,31.12.2022,to_be_defined
489,733,26100,Rossemaison,CHF,MCH2,CH,31.12.2022,to_be_defined
489,270,40667.55,Saulcy,CHF,MCH2,CH,31.12.2022,to_be_defined
489,417,0,Soyhières,CHF,MCH2,CH,31.12.2022,to_be_defined
489,3285,133028,Val Terbi,CHF,MCH2,CH,31.12.2022,to_be_defined
489,308,0,Le Bémont,CHF,MCH2,CH,31.12.2022,to_be_defined
489,1258,0,Les Bois,CHF,MCH2,CH,31.12.2022,to_be_defined
489,1524,0,Les Breuleux,CHF,MCH2,CH,31.12.2022,to_be_defined
489,87,0,La Chaux-B.,CHF,MCH2,CH,31.12.2022,to_be_defined
489,156,0,Les Enfers,CHF,MCH2,CH,31.12.2022,to_be_defined
489,510,0,Les Genevez,CHF,MCH2,CH,31.12.2022,to_be_defined
489,705,0,Lajoux,CHF,MCH2,CH,31.12.2022,to_be_defined
489,551,96,Montfaucon,CHF,MCH2,CH,31.12.2022,to_be_defined
489,511,0,Muriaux,CHF,MCH2,CH,31.12.2022,to_be_defined
489,1902,0,Le Noirmont,CHF,MCH2,CH,31.12.2022,to_be_defined
489,2575,0,Saignelégier,CHF,MCH2,CH,31.12.2022,to_be_defined
489,228,0,Saint-Brais,CHF,MCH2,CH,31.12.2022,to_be_defined
489,118,0,Soubey,CHF,MCH2,CH,31.12.2022,to_be_defined
489,1882,0,Alle,CHF,MCH2,CH,31.12.2022,to_be_defined
489,1114,40000,La Baroche,CHF,MCH2,CH,31.12.2022,to_be_defined
489,1217,0,Basse-Allaine,CHF,MCH2,CH,31.12.2022,to_be_defined
489,117,4800,Beurnevésin,CHF,MCH2,CH,31.12.2022,to_be_defined
489,1205,0,Boncourt,CHF,MCH2,CH,31.12.2022,to_be_defined
489,625,100736,Bonfol,CHF,MCH2,CH,31.12.2022,to_be_defined
489,631,130567,Bure,CHF,MCH2,CH,31.12.2022,to_be_defined
489,1275,0,Clos du Doubs,CHF,MCH2,CH,31.12.2022,to_be_defined
489,718,422,Coeuve,CHF,MCH2,CH,31.12.2022,to_be_defined
489,1018,20000,Cornol,CHF,MCH2,CH,31.12.2022,to_be_defined
489,293,50338,Courchavon,CHF,MCH2,CH,31.12.2022,to_be_defined
489,2435,0,Courgenay,CHF,MCH2,CH,31.12.2022,to_be_defined
489,786,633,Courtedoux,CHF,MCH2,CH,31.12.2022,to_be_defined
489,184,5207,Damphreux,CHF,MCH2,CH,31.12.2022,to_be_defined
489,333,311,Fahy,CHF,MCH2,CH,31.12.2022,to_be_defined
489,1674,151597,Fontenais,CHF,MCH2,CH,31.12.2022,to_be_defined
489,391,319,Grandfontaine,CHF,MCH2,CH,31.12.2022,to_be_defined
489,1052,1083,Haute-Ajoie,CHF,MCH2,CH,31.12.2022,to_be_defined
489,186,235,Lugnez,CHF,MCH2,CH,31.12.2022,to_be_defined
489,6441,500000,Porrentruy,CHF,MCH2,CH,31.12.2022,to_be_defined
489,546,0,Vendlincourt,CHF,MCH2,CH,31.12.2022,to_be_defined
489,73865,4389613.17,Total,CHF,MCH2,CH,31.12.2022,to_be_defined
489,39309,3383269.17,Delémont,CHF,MCH2,CH,31.12.2022,to_be_defined
489,10433,96,Franches-Montagnes,CHF,MCH2,CH,31.12.2022,to_be_defined
489,24123,1006248,Porrentruy,CHF,MCH2,CH,31.12.2022,to_be_defined
490,951,0,Boécourt,CHF,MCH2,CH,31.12.2022,to_be_defined
490,258,200,Bourrignon,CHF,MCH2,CH,31.12.2022,to_be_defined
490,471,0,Châtillon,CHF,MCH2,CH,31.12.2022,to_be_defined
490,441,0,Courchapoix,CHF,MCH2,CH,31.12.2022,to_be_defined
490,3686,0,Courrendlin,CHF,MCH2,CH,31.12.2022,to_be_defined
490,3313,0,Courroux,CHF,MCH2,CH,31.12.2022,to_be_defined
490,2654,0,Courtételle,CHF,MCH2,CH,31.12.2022,to_be_defined
490,12636,50000,Delémont,CHF,MCH2,CH,31.12.2022,to_be_defined
490,1360,1200,Develier,CHF,MCH2,CH,31.12.2022,to_be_defined
490,112,0,Ederswiler,CHF,MCH2,CH,31.12.2022,to_be_defined
490,7319,0,Haute-Sorne,CHF,MCH2,CH,31.12.2022,to_be_defined
490,522,0,Mervelier,CHF,MCH2,CH,31.12.2022,to_be_defined
490,106,0,Mettembert,CHF,MCH2,CH,31.12.2022,to_be_defined
490,425,0,Movelier,CHF,MCH2,CH,31.12.2022,to_be_defined
490,350,0,Pleigne,CHF,MCH2,CH,31.12.2022,to_be_defined
490,733,0,Rossemaison,CHF,MCH2,CH,31.12.2022,to_be_defined
490,270,0,Saulcy,CHF,MCH2,CH,31.12.2022,to_be_defined
490,417,0,Soyhières,CHF,MCH2,CH,31.12.2022,to_be_defined
490,3285,0,Val Terbi,CHF,MCH2,CH,31.12.2022,to_be_defined
490,308,0,Le Bémont,CHF,MCH2,CH,31.12.2022,to_be_defined
490,1258,0,Les Bois,CHF,MCH2,CH,31.12.2022,to_be_defined
490,1524,0,Les Breuleux,CHF,MCH2,CH,31.12.2022,to_be_defined
490,87,194,La Chaux-B.,CHF,MCH2,CH,31.12.2022,to_be_defined
490,156,0,Les Enfers,CHF,MCH2,CH,31.12.2022,to_be_defined
490,510,0,Les Genevez,CHF,MCH2,CH,31.12.2022,to_be_defined
490,705,1350,Lajoux,CHF,MCH2,CH,31.12.2022,to_be_defined
490,551,0,Montfaucon,CHF,MCH2,CH,31.12.2022,to_be_defined
490,511,0,Muriaux,CHF,MCH2,CH,31.12.2022,to_be_defined
490,1902,4616.2,Le Noirmont,CHF,MCH2,CH,31.12.2022,to_be_defined
490,2575,0,Saignelégier,CHF,MCH2,CH,31.12.2022,to_be_defined
490,228,0,Saint-Brais,CHF,MCH2,CH,31.12.2022,to_be_defined
490,118,0,Soubey,CHF,MCH2,CH,31.12.2022,to_be_defined
490,1882,0,Alle,CHF,MCH2,CH,31.12.2022,to_be_defined
490,1114,0,La Baroche,CHF,MCH2,CH,31.12.2022,to_be_defined
490,1217,0,Basse-Allaine,CHF,MCH2,CH,31.12.2022,to_be_defined
490,117,0,Beurnevésin,CHF,MCH2,CH,31.12.2022,to_be_defined
490,1205,0,Boncourt,CHF,MCH2,CH,31.12.2022,to_be_defined
490,625,800,Bonfol,CHF,MCH2,CH,31.12.2022,to_be_defined
490,631,0,Bure,CHF,MCH2,CH,31.12.2022,to_be_defined
490,1275,0,Clos du Doubs,CHF,MCH2,CH,31.12.2022,to_be_defined
490,718,0,Coeuve,CHF,MCH2,CH,31.12.2022,to_be_defined
490,1018,0,Cornol,CHF,MCH2,CH,31.12.2022,to_be_defined
490,293,0,Courchavon,CHF,MCH2,CH,31.12.2022,to_be_defined
490,2435,0,Courgenay,CHF,MCH2,CH,31.12.2022,to_be_defined
490,786,0,Courtedoux,CHF,MCH2,CH,31.12.2022,to_be_defined
490,184,0,Damphreux,CHF,MCH2,CH,31.12.2022,to_be_defined
490,333,0,Fahy,CHF,MCH2,CH,31.12.2022,to_be_defined
490,1674,0,Fontenais,CHF,MCH2,CH,31.12.2022,to_be_defined
490,391,0,Grandfontaine,CHF,MCH2,CH,31.12.2022,to_be_defined
490,1052,0,Haute-Ajoie,CHF,MCH2,CH,31.12.2022,to_be_defined
490,186,0,Lugnez,CHF,MCH2,CH,31.12.2022,to_be_defined
490,6441,0,Porrentruy,CHF,MCH2,CH,31.12.2022,to_be_defined
490,546,0,Vendlincourt,CHF,MCH2,CH,31.12.2022,to_be_defined
490,73865,58360.2,Total,CHF,MCH2,CH,31.12.2022,to_be_defined
490,39309,51400,Delémont,CHF,MCH2,CH,31.12.2022,to_be_defined
490,10433,6160.2,Franches-Montagnes,CHF,MCH2,CH,31.12.2022,to_be_defined
490,24123,800,Porrentruy,CHF,MCH2,CH,31.12.2022,to_be_defined
491,951,0,Boécourt,CHF,MCH2,CH,31.12.2022,to_be_defined
491,258,3916.8,Bourrignon,CHF,MCH2,CH,31.12.2022,to_be_defined
491,471,4681.6,Châtillon,CHF,MCH2,CH,31.12.2022,to_be_defined
491,441,40100,Courchapoix,CHF,MCH2,CH,31.12.2022,to_be_defined
491,3686,311300,Courrendlin,CHF,MCH2,CH,31.12.2022,to_be_defined
491,3313,65470,Courroux,CHF,MCH2,CH,31.12.2022,to_be_defined
491,2654,111315,Courtételle,CHF,MCH2,CH,31.12.2022,to_be_defined
491,12636,1449664.55,Delémont,CHF,MCH2,CH,31.12.2022,to_be_defined
491,1360,55142.5,Develier,CHF,MCH2,CH,31.12.2022,to_be_defined
491,112,9074.49,Ederswiler,CHF,MCH2,CH,31.12.2022,to_be_defined
491,7319,186891,Haute-Sorne,CHF,MCH2,CH,31.12.2022,to_be_defined
491,522,29305.55,Mervelier,CHF,MCH2,CH,31.12.2022,to_be_defined
491,106,500,Mettembert,CHF,MCH2,CH,31.12.2022,to_be_defined
491,425,57467.6,Movelier,CHF,MCH2,CH,31.12.2022,to_be_defined
491,350,0,Pleigne,CHF,MCH2,CH,31.12.2022,to_be_defined
491,733,0,Rossemaison,CHF,MCH2,CH,31.12.2022,to_be_defined
491,270,0,Saulcy,CHF,MCH2,CH,31.12.2022,to_be_defined
491,417,59200,Soyhières,CHF,MCH2,CH,31.12.2022,to_be_defined
491,3285,87600,Val Terbi,CHF,MCH2,CH,31.12.2022,to_be_defined
491,308,0,Le Bémont,CHF,MCH2,CH,31.12.2022,to_be_defined
491,1258,0,Les Bois,CHF,MCH2,CH,31.12.2022,to_be_defined
491,1524,0,Les Breuleux,CHF,MCH2,CH,31.12.2022,to_be_defined
491,87,15000,La Chaux-B.,CHF,MCH2,CH,31.12.2022,to_be_defined
491,156,0,Les Enfers,CHF,MCH2,CH,31.12.2022,to_be_defined
491,510,0,Les Genevez,CHF,MCH2,CH,31.12.2022,to_be_defined
491,705,47927.34,Lajoux,CHF,MCH2,CH,31.12.2022,to_be_defined
491,551,42750,Montfaucon,CHF,MCH2,CH,31.12.2022,to_be_defined
491,511,109873.3,Muriaux,CHF,MCH2,CH,31.12.2022,to_be_defined
491,1902,2658.45,Le Noirmont,CHF,MCH2,CH,31.12.2022,to_be_defined
491,2575,30500,Saignelégier,CHF,MCH2,CH,31.12.2022,to_be_defined
491,228,0,Saint-Brais,CHF,MCH2,CH,31.12.2022,to_be_defined
491,118,0,Soubey,CHF,MCH2,CH,31.12.2022,to_be_defined
491,1882,93000,Alle,CHF,MCH2,CH,31.12.2022,to_be_defined
