GDEKT,GDENR,GDENAME,KTNR,UID,ORTSCHAFTSNAME,PLZ
VD,5693,Montanaire,22,225693,Neyruz-sur-Moudon,1515
VD,5701,Arnex-sur-Nyon,22,225701,Arnex-sur-Nyon,1277
VD,5702,Arzier-Le Muids,22,225702,St-Cergue,1264
VD,5702,Arzier-Le Muids,22,225702,Arzier-Le Muids,1273
VD,5703,Bassins,22,225703,Bassins,1269
VD,5704,Begnins,22,225704,Begnins,1268
VD,5705,Bogis-Bossey,22,225705,Bogis-Bossey,1279
VD,5706,Borex,22,225706,Borex,1277
VD,5707,Chavannes-de-Bogis,22,225707,Chavannes-de-Bogis,1279
VD,5708,Chavannes-des-Bois,22,225708,Chavannes-des-Bois,1290
VD,5709,Chéserex,22,225709,Chéserex,1275
VD,5709,Chéserex,22,225709,Gingins,1276
VD,5710,Coinsins,22,225710,Coinsins,1267
VD,5711,Commugny,22,225711,Commugny,1291
VD,5712,Coppet,22,225712,Coppet,1296
VD,5712,Coppet,22,225712,Founex,1297
VD,5713,Crans (VD),22,225713,Crans VD,1299
VD,5714,Crassier,22,225714,Crassier,1263
VD,5715,Duillier,22,225715,Duillier,1266
VD,5716,Eysins,22,225716,Eysins,1262
VD,5717,Founex,22,225717,Founex,1297
VD,5718,Genolier,22,225718,Genolier,1272
VD,5719,Gingins,22,225719,Gingins,1276
VD,5720,Givrins,22,225720,Givrins,1271
VD,5720,Givrins,22,225720,Genolier,1272
VD,5721,Gland,22,225721,Gland,1196
VD,5722,Grens,22,225722,Grens,1274
VD,5723,Mies,22,225723,Versoix,1290
VD,5723,Mies,22,225723,Mies,1295
VD,5724,Nyon,22,225724,Nyon,1260
VD,5725,Prangins,22,225725,Prangins,1197
VD,5725,Prangins,22,225725,Nyon,1260
VD,5726,La Rippe,22,225726,Chéserex,1275
VD,5726,La Rippe,22,225726,La Rippe,1278
VD,5727,Saint-Cergue,22,225727,St-Cergue,1264
VD,5727,Saint-Cergue,22,225727,La Cure,1265
VD,5727,Saint-Cergue,22,225727,Gingins,1276
VD,5728,Signy-Avenex,22,225728,Signy,1274
VD,5729,Tannay,22,225729,Tannay,1295
VD,5730,Trélex,22,225730,Trélex,1270
VD,5731,Le Vaud,22,225731,Le Vaud,1261
VD,5732,Vich,22,225732,Vich,1267
VD,5741,L'Abergement,22,225741,L'Abergement,1355
VD,5741,L'Abergement,22,225741,Lignerolle,1357
VD,5742,Agiez,22,225742,Agiez,1352
VD,5743,Arnex-sur-Orbe,22,225743,Arnex-sur-Orbe,1321
VD,5744,Ballaigues,22,225744,Ballaigues,1338
VD,5745,Baulmes,22,225745,Baulmes,1446
VD,5745,Baulmes,22,225745,L'Auberson,1454
VD,5746,Bavois,22,225746,Bavois,1372
VD,5747,Bofflens,22,225747,Bofflens,1353
VD,5748,Bretonnières,22,225748,Bretonnières,1329
VD,5749,Chavornay,22,225749,Chavornay,1373
VD,5749,Chavornay,22,225749,Corcelles-sur-Chavornay,1374
VD,5749,Chavornay,22,225749,Essert-Pittet,1435
VD,5750,Les Clées,22,225750,Les Clées,1356
VD,5750,Les Clées,22,225750,La Russille,1356
VD,5752,Croy,22,225752,Croy,1322
VD,5754,Juriens,22,225754,Juriens,1326
VD,5755,Lignerolle,22,225755,Lignerolle,1357
VD,5756,Montcherand,22,225756,Montcherand,1354
VD,5757,Orbe,22,225757,Orbe,1350
VD,5758,La Praz,22,225758,La Praz,1148
VD,5759,Premier,22,225759,Premier,1324
VD,5760,Rances,22,225760,Rances,1439
VD,5761,Romainmôtier-Envy,22,225761,Romainmôtier,1323
VD,5762,Sergey,22,225762,Sergey,1355
VD,5763,Valeyres-sous-Rances,22,225763,Valeyres-sous-Rances,1358
VD,5764,Vallorbe,22,225764,Vallorbe,1337
VD,5765,Vaulion,22,225765,Vaulion,1325
VD,5766,Vuiteboeuf,22,225766,Champvent,1443
VD,5766,Vuiteboeuf,22,225766,Vuiteboeuf,1445
VD,5785,Corcelles-le-Jorat,22,225785,Corcelles-le-Jorat,1082
VD,5785,Corcelles-le-Jorat,22,225785,Hermenches,1513
VD,5790,Maracon,22,225790,Maracon,1613
VD,5792,Montpreveyres,22,225792,Montpreveyres,1081
VD,5798,Ropraz,22,225798,Ropraz,1088
VD,5799,Servion,22,225799,Servion,1077
VD,5799,Servion,22,225799,Les Cullayes,1080
VD,5803,Vulliens,22,225803,Carrouge VD,1084
VD,5803,Vulliens,22,225803,Vulliens,1085
VD,5804,Jorat-Menthue,22,225804,Montaubion-Chardonney,1041
VD,5804,Jorat-Menthue,22,225804,Villars-Tiercelin,1058
VD,5804,Jorat-Menthue,22,225804,Peney-le-Jorat,1059
VD,5804,Jorat-Menthue,22,225804,Villars-Mendraz,1061
VD,5804,Jorat-Menthue,22,225804,Sottens,1062
VD,5804,Jorat-Menthue,22,225804,Peyres-Possens,1063
VD,5805,Oron,22,225805,Essertes,1078
VD,5805,Oron,22,225805,Palézieux,1607
VD,5805,Oron,22,225805,Palézieux-Village,1607
VD,5805,Oron,22,225805,Les Tavernes,1607
VD,5805,Oron,22,225805,Les Thioleyres,1607
VD,5805,Oron,22,225805,Oron-le-Châtel,1608
VD,5805,Oron,22,225805,Bussigny-sur-Oron,1608
VD,5805,Oron,22,225805,Chesalles-sur-Oron,1608
VD,5805,Oron,22,225805,Oron-la-Ville,1610
VD,5805,Oron,22,225805,Châtillens,1610
VD,5805,Oron,22,225805,Vuibroye,1610
VD,5805,Oron,22,225805,Ecoteaux,1612
VD,5806,Jorat-Mézières,22,225806,Ferlens VD,1076
VD,5806,Jorat-Mézières,22,225806,Mézières VD,1083
VD,5806,Jorat-Mézières,22,225806,Carrouge VD,1084
VD,5812,Champtauroz,22,225812,Champtauroz,1537
VD,5813,Chevroux,22,225813,Chevroux,1545
VD,5816,Corcelles-près-Payerne,22,225816,Corcelles-près-Payerne,1562
VD,5816,Corcelles-près-Payerne,22,225816,Cousset,1774
VD,5817,Grandcour,22,225817,Grandcour,1543
VD,5819,Henniez,22,225819,Henniez,1525
VD,5821,Missy,22,225821,Missy,1565
VD,5822,Payerne,22,225822,Payerne,1530
VD,5822,Payerne,22,225822,Vers-chez-Perrin,1551
VD,5822,Payerne,22,225822,Corcelles-près-Payerne,1562
VD,5827,Trey,22,225827,Trey,1552
VD,5828,Treytorrens (Payerne),22,225828,Treytorrens (Payerne),1538
VD,5830,Villarzel,22,225830,Sédeilles,1554
VD,5830,Villarzel,22,225830,Rossens VD,1554
VD,5830,Villarzel,22,225830,Villarzel,1555
VD,5831,Valbroye,22,225831,Nuvilly,1485
VD,5831,Valbroye,22,225831,Granges-près-Marnand,1523
VD,5831,Valbroye,22,225831,Marnand,1524
VD,5831,Valbroye,22,225831,Seigneux,1525
VD,5831,Valbroye,22,225831,Sassel,1534
VD,5831,Valbroye,22,225831,Combremont-le-Grand,1535
VD,5831,Valbroye,22,225831,Combremont-le-Petit,1536
VD,5831,Valbroye,22,225831,Villars-Bramard,1682
VD,5831,Valbroye,22,225831,Cerniaz VD,1682
VD,5841,Château-d'Oex,22,225841,Rougemont,1659
VD,5841,Château-d'Oex,22,225841,Flendruz,1659
VD,5841,Château-d'Oex,22,225841,Château-d'Oex,1660
VD,5841,Château-d'Oex,22,225841,Les Moulins,1660
VD,5841,Château-d'Oex,22,225841,L'Etivaz,1660
VD,5841,Château-d'Oex,22,225841,La Lécherette,1660
VD,5842,Rossinière,22,225842,Rossinière,1658
VD,5842,Rossinière,22,225842,La Tine,1658
VD,5843,Rougemont,22,225843,Rougemont,1659
VD,5843,Rougemont,22,225843,Flendruz,1659
VD,5851,Allaman,22,225851,Allaman,1165
VD,5852,Bursinel,22,225852,Bursinel,1195
VD,5853,Bursins,22,225853,Bursins,1183
VD,5853,Bursins,22,225853,Burtigny,1268
VD,5854,Burtigny,22,225854,Burtigny,1268
VD,5855,Dully,22,225855,Dully,1195
VD,5856,Essertines-sur-Rolle,22,225856,Rolle,1180
VD,5856,Essertines-sur-Rolle,22,225856,Tartegnin,1180
VD,5856,Essertines-sur-Rolle,22,225856,Mont-sur-Rolle,1185
VD,5856,Essertines-sur-Rolle,22,225856,Essertines-sur-Rolle,1186
VD,5857,Gilly,22,225857,Rolle,1180
VD,5857,Gilly,22,225857,Gilly,1182
VD,5857,Gilly,22,225857,Bursins,1183
VD,5857,Gilly,22,225857,Essertines-sur-Rolle,1186
VD,5857,Gilly,22,225857,Bursinel,1195
VD,5858,Luins,22,225858,Luins,1184
VD,5859,Mont-sur-Rolle,22,225859,Mont-sur-Rolle,1185
VD,5860,Perroy,22,225860,Perroy,1166
VD,5861,Rolle,22,225861,Rolle,1180
VD,5862,Tartegnin,22,225862,Tartegnin,1180
VD,5863,Vinzel,22,225863,Vinzel,1184
VD,5863,Vinzel,22,225863,Burtigny,1268
VD,5871,L'Abbaye,22,225871,Le Pont,1342
VD,5871,L'Abbaye,22,225871,L'Abbaye,1344
VD,5871,L'Abbaye,22,225871,Les Bioux,1346
VD,5872,Le Chenit,22,225872,L'Orient,1341
VD,5872,Le Chenit,22,225872,Le Sentier,1347
VD,5872,Le Chenit,22,225872,Le Solliat,1347
VD,5872,Le Chenit,22,225872,Le Brassus,1348
VD,5873,Le Lieu,22,225873,Les Charbonnières,1343
VD,5873,Le Lieu,22,225873,Le Lieu,1345
VD,5873,Le Lieu,22,225873,Le Séchey,1345
VD,5882,Chardonne,22,225882,Puidoux,1070
VD,5882,Chardonne,22,225882,Chexbres,1071
VD,5882,Chardonne,22,225882,St-Saphorin (Lavaux),1071
VD,5882,Chardonne,22,225882,Granges (Veveyse),1614
VD,5882,Chardonne,22,225882,Le Mont-Pèlerin,1801
VD,5882,Chardonne,22,225882,Chardonne,1803
VD,5882,Chardonne,22,225882,Jongny,1805
VD,5883,Corseaux,22,225883,Corseaux,1802
VD,5884,Corsier-sur-Vevey,22,225884,Corsier-sur-Vevey,1804
VD,5884,Corsier-sur-Vevey,22,225884,Jongny,1805
VD,5884,Corsier-sur-Vevey,22,225884,Les Monts-de-Corsier,1808
VD,5884,Corsier-sur-Vevey,22,225884,Fenil-sur-Corsier,1809
VD,5885,Jongny,22,225885,Chardonne,1803
VD,5885,Jongny,22,225885,Corsier-sur-Vevey,1804
VD,5885,Jongny,22,225885,Jongny,1805
VD,5886,Montreux,22,225886,Blonay,1807
VD,5886,Montreux,22,225886,Clarens,1815
VD,5886,Montreux,22,225886,Chailly-Montreux,1816
VD,5886,Montreux,22,225886,Brent,1817
VD,5886,Montreux,22,225886,Montreux,1820
VD,5886,Montreux,22,225886,Territet,1820
VD,5886,Montreux,22,225886,Chernex,1822
VD,5886,Montreux,22,225886,Glion,1823
VD,5886,Montreux,22,225886,Caux,1824
VD,5886,Montreux,22,225886,Chamby,1832
VD,5886,Montreux,22,225886,Villard-sur-Chamby,1832
VD,5886,Montreux,22,225886,Les Avants,1833
VD,5889,La Tour-de-Peilz,22,225889,La Tour-de-Peilz,1814
VD,5890,Vevey,22,225890,Vevey,1800
VD,5891,Veytaux,22,225891,Veytaux,1820
VD,5902,Belmont-sur-Yverdon,22,225902,Belmont-sur-Yverdon,1432
VD,5903,Bioley-Magnoux,22,225903,Ogens,1045
VD,5903,Bioley-Magnoux,22,225903,Bioley-Magnoux,1407
VD,5904,Chamblon,22,225904,Chamblon,1436
VD,5905,Champvent,22,225905,Champvent,1443
VD,5905,Champvent,22,225905,Essert-sous-Champvent,1443
VD,5905,Champvent,22,225905,Villars-sous-Champvent,1443
VD,5907,Chavannes-le-Chêne,22,225907,Chavannes-le-Chêne,1464
VD,5908,Chêne-Pâquier,22,225908,Chêne-Pâquier,1464
VD,5909,Cheseaux-Noréaz,22,225909,Cheseaux-Noréaz,1400
VD,5910,Cronay,22,225910,Cronay,1406
VD,5911,Cuarny,22,225911,Cheseaux-Noréaz,1400
VD,5911,Cuarny,22,225911,Cuarny,1404
VD,5912,Démoret,22,225912,Démoret,1415
VD,5913,Donneloye,22,225913,Donneloye,1407
VD,5913,Donneloye,22,225913,Gossens,1407
VD,5913,Donneloye,22,225913,Mézery-près-Donneloye,1407
VD,5913,Donneloye,22,225913,Prahins,1408
VD,5914,Ependes (VD),22,225914,Ependes VD,1434
VD,5919,Mathod,22,225919,Mathod,1438
VD,5921,Molondin,22,225921,Molondin,1415
VD,5922,Montagny-près-Yverdon,22,225922,Montagny-près-Yverdon,1442
VD,5923,Oppens,22,225923,Oppens,1047
VD,5924,Orges,22,225924,Orges,1430
VD,5925,Orzens,22,225925,Orzens,1413
VD,5926,Pomy,22,225926,Pomy,1405
VD,5928,Rovray,22,225928,Rovray,1463
VD,5929,Suchy,22,225929,Suchy,1433
VD,5930,Suscévaz,22,225930,Suscévaz,1437
VD,5931,Treycovagnes,22,225931,Treycovagnes,1436
VD,5932,Ursins,22,225932,Ursins,1412
VD,5933,Valeyres-sous-Montagny,22,225933,Valeyres-sous-Montagny,1441
VD,5934,Valeyres-sous-Ursins,22,225934,Valeyres-sous-Ursins,1412
VD,5935,Villars-Epeney,22,225935,Villars-Epeney,1404
VD,5937,Vugelles-La Mothe,22,225937,Vugelles-La Mothe,1431
VD,5938,Yverdon-les-Bains,22,225938,Yverdon-les-Bains,1400
VD,5938,Yverdon-les-Bains,22,225938,Gressy,1432
VD,5939,Yvonand,22,225939,Yvonand,1462
VS,6002,Brig-Glis,23,236002,Brig,3900
VS,6002,Brig-Glis,23,236002,Gamsen,3900
VS,6002,Brig-Glis,23,236002,Brigerbad,3900
VS,6002,Brig-Glis,23,236002,Glis,3902
VS,6004,Eggerberg,23,236004,Eggerberg,3939
VS,6007,Naters,23,236007,Brig,3900
VS,6007,Naters,23,236007,Mund,3903
VS,6007,Naters,23,236007,Birgisch,3903
VS,6007,Naters,23,236007,Naters,3904
VS,6007,Naters,23,236007,Blatten b. Naters,3914
VS,6007,Naters,23,236007,Belalp,3914
VS,6008,Ried-Brig,23,236008,Brig,3900
VS,6008,Ried-Brig,23,236008,Rothwald,3901
VS,6008,Ried-Brig,23,236008,Ried-Brig,3911
VS,6009,Simplon,23,236009,Simplon Dorf,3907
VS,6009,Simplon,23,236009,Simplon Hospiz,3907
VS,6009,Simplon,23,236009,Gabi (Simplon),3907
VS,6010,Termen,23,236010,Brig,3900
VS,6010,Termen,23,236010,Termen,3912
VS,6010,Termen,23,236010,Rosswald,3913
VS,6010,Termen,23,236010,Bitsch,3982
VS,6011,Zwischbergen,23,236011,Simplon Dorf,3907
VS,6011,Zwischbergen,23,236011,Gabi (Simplon),3907
VS,6011,Zwischbergen,23,236011,Gondo,3907
VS,6021,Ardon,23,236021,Ardon,1957
VS,6022,Chamoson,23,236022,Riddes,1908
VS,6022,Chamoson,23,236022,Chamoson,1955
VS,6022,Chamoson,23,236022,Mayens-de-Chamoson,1955
VS,6022,Chamoson,23,236022,Les Vérines (Chamoson),1955
VS,6022,Chamoson,23,236022,Némiaz (Chamoson),1955
VS,6022,Chamoson,23,236022,Grugnay (Chamoson),1955
VS,6022,Chamoson,23,236022,St-Pierre-de-Clages,1955
VS,6023,Conthey,23,236023,Vétroz,1963
VS,6023,Conthey,23,236023,Conthey,1964
VS,6023,Conthey,23,236023,Savièse,1965
VS,6023,Conthey,23,236023,St-Séverin,1975
VS,6023,Conthey,23,236023,Erde,1976
VS,6023,Conthey,23,236023,Aven,1976
VS,6023,Conthey,23,236023,Daillon,1976
VS,6024,Nendaz,23,236024,Veysonnaz,1993
VS,6024,Nendaz,23,236024,Clèbes (Nendaz),1993
VS,6024,Nendaz,23,236024,Aproz (Nendaz),1994
VS,6024,Nendaz,23,236024,Basse-Nendaz,1996
VS,6024,Nendaz,23,236024,Fey (Nendaz),1996
VS,6024,Nendaz,23,236024,Bieudron (Nendaz),1996
VS,6024,Nendaz,23,236024,Condémines (Nendaz),1996
VS,6024,Nendaz,23,236024,Saclentse,1996
VS,6024,Nendaz,23,236024,Baar (Nendaz),1996
VS,6024,Nendaz,23,236024,Beuson (Nendaz),1996
VS,6024,Nendaz,23,236024,Brignon (Nendaz),1996
VS,6024,Nendaz,23,236024,Haute-Nendaz,1997
VS,6024,Nendaz,23,236024,Siviez (Nendaz),1997
VS,6024,Nendaz,23,236024,Sornard (Nendaz),1997
VS,6025,Vétroz,23,236025,Vétroz,1963
VS,6025,Vétroz,23,236025,Aven,1976
VS,6032,Bourg-Saint-Pierre,23,236032,Bourg-St-Pierre,1946
VS,6033,Liddes,23,236033,Liddes,1945
VS,6033,Liddes,23,236033,Fontaine Dessus (Liddes),1945
VS,6033,Liddes,23,236033,Fontaine Dessous (Liddes),1945
VS,6033,Liddes,23,236033,Dranse (Liddes),1945
VS,6033,Liddes,23,236033,Chandonne (Liddes),1945
VS,6033,Liddes,23,236033,Rive Haute (Liddes),1945
VS,6033,Liddes,23,236033,Fornex (Liddes),1945
VS,6033,Liddes,23,236033,Les Moulins VS (Liddes),1945
VS,6033,Liddes,23,236033,Vichères (Liddes),1945
VS,6033,Liddes,23,236033,Palasuit (Liddes),1945
VS,6033,Liddes,23,236033,Chez Petit (Liddes),1945
VS,6033,Liddes,23,236033,Petit Vichères (Liddes),1945
VS,6034,Orsières,23,236034,Orsières,1937
VS,6034,Orsières,23,236034,Champex-Lac,1938
VS,6034,Orsières,23,236034,Praz-de-Fort,1943
VS,6034,Orsières,23,236034,La Fouly VS,1944
VS,6035,Sembrancher,23,236035,Sembrancher,1933
VS,6035,Sembrancher,23,236035,Chamoille (Sembrancher),1933
VS,6035,Sembrancher,23,236035,La Garde (Sembrancher),1933
VS,6037,Val de Bagnes,23,236037,Chemin,1927
VS,6037,Val de Bagnes,23,236037,Vens (Sembrancher),1933
VS,6037,Val de Bagnes,23,236037,Le Châble VS,1934
VS,6037,Val de Bagnes,23,236037,Bruson,1934
VS,6037,Val de Bagnes,23,236037,Verbier,1936
VS,6037,Val de Bagnes,23,236037,Vollèges,1941
VS,6037,Val de Bagnes,23,236037,Cries (Vollèges),1941
VS,6037,Val de Bagnes,23,236037,Levron,1942
VS,6037,Val de Bagnes,23,236037,Versegères,1947
VS,6037,Val de Bagnes,23,236037,Champsec,1947
VS,6037,Val de Bagnes,23,236037,Lourtier,1948
VS,6037,Val de Bagnes,23,236037,Fionnay,1948
VS,6037,Val de Bagnes,23,236037,Sarreyer,1948
VS,6052,Bellwald,23,236052,Bellwald,3997
VS,6054,Binn,23,236054,Binn,3996
VS,6056,Ernen,23,236056,Ernen,3995
VS,6056,Ernen,23,236056,Ausserbinn,3995
VS,6056,Ernen,23,236056,Mühlebach (Goms),3995
VS,6056,Ernen,23,236056,Steinhaus,3995
VS,6057,Fiesch,23,236057,Fiesch,3984
VS,6058,Fieschertal,23,236058,Jungfraujoch,3801
VS,6058,Fieschertal,23,236058,Fiesch,3984
VS,6058,Fieschertal,23,236058,Fieschertal,3984
VS,6058,Fieschertal,23,236058,Bellwald,3997
VS,6061,Lax,23,236061,Grengiols,3993
VS,6061,Lax,23,236061,Lax,3994
VS,6076,Obergoms,23,236076,Ulrichen,3988
VS,6076,Obergoms,23,236076,Obergesteln,3988
VS,6076,Obergoms,23,236076,Oberwald,3999
VS,6077,Goms,23,236077,Münster VS,3985
VS,6077,Goms,23,236077,Geschinen,3985
VS,6077,Goms,23,236077,Biel VS,3989
VS,6077,Goms,23,236077,Ritzingen,3989
VS,6077,Goms,23,236077,Selkingen,3989
VS,6077,Goms,23,236077,Niederwald,3989
VS,6077,Goms,23,236077,Blitzingen,3989
VS,6077,Goms,23,236077,Reckingen VS,3998
VS,6077,Goms,23,236077,Gluringen,3998
VS,6082,Ayent,23,236082,St-Léonard,1958
VS,6082,Ayent,23,236082,Fortunau (Ayent),1966
VS,6082,Ayent,23,236082,Luc (Ayent),1966
VS,6082,Ayent,23,236082,St-Romain (Ayent),1966
VS,6082,Ayent,23,236082,Saxonne (Ayent),1966
VS,6082,Ayent,23,236082,Villa (Ayent),1966
VS,6082,Ayent,23,236082,La Place (Ayent),1966
VS,6082,Ayent,23,236082,Botyre (Ayent),1966
VS,6082,Ayent,23,236082,Blignou (Ayent),1966
VS,6082,Ayent,23,236082,Argnou (Ayent),1966
VS,6082,Ayent,23,236082,Signèse (Ayent),1966
VS,6082,Ayent,23,236082,Anzère,1972
VS,6082,Ayent,23,236082,Arbaz,1974
VS,6083,Evolène,23,236083,Evolène,1983
VS,6083,Evolène,23,236083,Lanna,1983
VS,6083,Evolène,23,236083,Les Haudères,1984
VS,6083,Evolène,23,236083,La Tour VS,1984
VS,6083,Evolène,23,236083,La Sage,1985
VS,6083,Evolène,23,236083,La Forclaz VS,1985
VS,6083,Evolène,23,236083,Villa (Evolène),1985
VS,6083,Evolène,23,236083,Arolla,1986
VS,6084,Hérémence,23,236084,Euseigne,1982
VS,6084,Hérémence,23,236084,Hérémence,1987
VS,6087,Saint-Martin (VS),23,236087,St-Martin VS,1969
VS,6087,Saint-Martin (VS),23,236087,Liez (St-Martin),1969
VS,6087,Saint-Martin (VS),23,236087,Trogne (St-Martin),1969
VS,6087,Saint-Martin (VS),23,236087,Suen (St-Martin),1969
VS,6087,Saint-Martin (VS),23,236087,Eison (St-Martin),1969
VS,6087,Saint-Martin (VS),23,236087,Euseigne,1982
VS,6089,Vex,23,236089,Bramois,1967
VS,6089,Vex,23,236089,Vex,1981
VS,6089,Vex,23,236089,Thyon,1988
VS,6089,Vex,23,236089,Les Collons,1988
VS,6089,Vex,23,236089,Les Agettes,1992
VS,6089,Vex,23,236089,Les Mayens-de-Sion,1992
VS,6090,Mont-Noble,23,236090,Vernamiège,1961
VS,6090,Mont-Noble,23,236090,Mase,1968
VS,6090,Mont-Noble,23,236090,Nax,1973
VS,6090,Mont-Noble,23,236090,Vercorin,3967
VS,6101,Agarn,23,236101,Unterems,3948
VS,6101,Agarn,23,236101,Agarn,3951
VS,6102,Albinen,23,236102,Albinen,3955
VS,6104,Ergisch,23,236104,Ergisch,3947
VS,6109,Inden,23,236109,Inden,3953
VS,6110,Leuk,23,236110,Niedergampel,3945
VS,6110,Leuk,23,236110,Agarn,3951
VS,6110,Leuk,23,236110,Susten,3952
VS,6110,Leuk,23,236110,Leuk Stadt,3953
VS,6110,Leuk,23,236110,Inden,3953
VS,6110,Leuk,23,236110,Guttet-Feschel,3956
VS,6110,Leuk,23,236110,Erschmatt,3957
VS,6110,Leuk,23,236110,Salgesch,3970
VS,6111,Leukerbad,23,236111,Leukerbad,3954
VS,6112,Oberems,23,236112,Oberems,3948
VS,6113,Salgesch,23,236113,Salgesch,3970
VS,6116,Varen,23,236116,Leuk Stadt,3953
VS,6116,Varen,23,236116,Varen,3953
VS,6116,Varen,23,236116,Salgesch,3970
VS,6117,Guttet-Feschel,23,236117,Guttet-Feschel,3956
VS,6118,Gampel-Bratsch,23,236118,Gampel,3945
VS,6118,Gampel-Bratsch,23,236118,Bratsch,3957
VS,6119,Turtmann-Unterems,23,236119,Steg VS,3940
VS,6119,Turtmann-Unterems,23,236119,Eischoll,3943
VS,6119,Turtmann-Unterems,23,236119,Turtmann,3946
VS,6119,Turtmann-Unterems,23,236119,Gruben,3946
VS,6119,Turtmann-Unterems,23,236119,Unterems,3948
VS,6119,Turtmann-Unterems,23,236119,Agarn,3951
VS,6131,Bovernier,23,236131,Chemin,1927
VS,6131,Bovernier,23,236131,Bovernier,1932
VS,6131,Bovernier,23,236131,Les Valettes (Bovernier),1932
VS,6133,Fully,23,236133,Fully,1926
VS,6134,Isérables,23,236134,Isérables,1914
VS,6134,Isérables,23,236134,Haute-Nendaz,1997
VS,6135,Leytron,23,236135,Ovronnaz,1911
VS,6135,Leytron,23,236135,Leytron,1912
VS,6135,Leytron,23,236135,Produit (Leytron),1912
VS,6135,Leytron,23,236135,Montagnon (Leytron),1912
VS,6135,Leytron,23,236135,Dugny (Leytron),1912
VS,6136,Martigny,23,236136,Vernayaz,1904
VS,6136,Martigny,23,236136,Charrat,1906
VS,6136,Martigny,23,236136,Martigny,1920
VS,6136,Martigny,23,236136,Chemin,1927
VS,6137,Martigny-Combe,23,236137,Martigny,1920
VS,6137,Martigny-Combe,23,236137,Martigny-Croix,1921
VS,6137,Martigny-Combe,23,236137,Ravoire,1928
VS,6139,Riddes,23,236139,Riddes,1908
VS,6139,Riddes,23,236139,Auddes-sur-Riddes,1914
VS,6139,Riddes,23,236139,La Tzoumaz,1918
VS,6140,Saillon,23,236140,Saillon,1913
VS,6141,Saxon,23,236141,Saxon,1907
VS,6142,Trient,23,236142,Trient,1929
VS,6151,Champéry,23,236151,Champéry,1874
VS,6152,Collombey-Muraz,23,236152,Collombey,1868
VS,6152,Collombey-Muraz,23,236152,Collombey,1868
VS,6152,Collombey-Muraz,23,236152,Troistorrents,1872
VS,6152,Collombey-Muraz,23,236152,Muraz (Collombey),1893
VS,6153,Monthey,23,236153,Monthey,1870
VS,6153,Monthey,23,236153,Monthey,1870
VS,6153,Monthey,23,236153,Choëx,1871
VS,6153,Monthey,23,236153,Les Giettes,1871
VS,6154,Port-Valais,23,236154,Bouveret,1897
VS,6154,Port-Valais,23,236154,Les Evouettes,1897
VS,6154,Port-Valais,23,236154,St-Gingolph,1898
VS,6155,Saint-Gingolph,23,236155,St-Gingolph,1898
VS,6156,Troistorrents,23,236156,Les Giettes,1871
VS,6156,Troistorrents,23,236156,Troistorrents,1872
VS,6156,Troistorrents,23,236156,Morgins,1875
VS,6157,Val-d'Illiez,23,236157,Val-d'Illiez,1873
VS,6157,Val-d'Illiez,23,236157,Champoussin,1873
VS,6157,Val-d'Illiez,23,236157,Les Crosets,1873
VS,6158,Vionnaz,23,236158,Vionnaz,1895
VS,6158,Vionnaz,23,236158,Torgon,1899
VS,6159,Vouvry,23,236159,Vouvry,1896
VS,6159,Vouvry,23,236159,Miex,1896
VS,6159,Vouvry,23,236159,Les Evouettes,1897
VS,6172,Bister,23,236172,Bister,3983
VS,6173,Bitsch,23,236173,Blatten b. Naters,3914
VS,6173,Bitsch,23,236173,Bitsch,3982
VS,6177,Grengiols,23,236177,Grengiols,3993
VS,6177,Grengiols,23,236177,Binn,3996
VS,6181,Riederalp,23,236181,Goppisberg,3983
VS,6181,Riederalp,23,236181,Greich,3983
VS,6181,Riederalp,23,236181,Ried-Mörel,3986
VS,6181,Riederalp,23,236181,Riederalp,3987
VS,6191,Ausserberg,23,236191,Ausserberg,3938
VS,6191,Ausserberg,23,236191,St. German,3942
VS,6192,Blatten,23,236192,Blatten (Lötschen),3919
VS,6193,Bürchen,23,236193,Bürchen,3935
VS,6194,Eischoll,23,236194,Eischoll,3943
VS,6195,Ferden,23,236195,Ferden,3916
VS,6195,Ferden,23,236195,Goppenstein,3917
VS,6197,Kippel,23,236197,Kippel,3917
VS,6198,Niedergesteln,23,236198,Steg VS,3940
VS,6198,Niedergesteln,23,236198,Raron,3942
VS,6198,Niedergesteln,23,236198,Niedergesteln,3942
VS,6198,Niedergesteln,23,236198,Eischoll,3943
VS,6198,Niedergesteln,23,236198,Hohtenn,3949
VS,6199,Raron,23,236199,Raron,3942
VS,6199,Raron,23,236199,Niedergesteln,3942
VS,6199,Raron,23,236199,St. German,3942
VS,6201,Unterbäch,23,236201,Raron,3942
VS,6201,Unterbäch,23,236201,Unterbäch VS,3944
VS,6202,Wiler (Lötschen),23,236202,Wiler (Lötschen),3918
VS,6203,Mörel-Filet,23,236203,Mörel,3983
VS,6203,Mörel-Filet,23,236203,Filet,3983
VS,6204,Steg-Hohtenn,23,236204,Steg VS,3940
VS,6204,Steg-Hohtenn,23,236204,Hohtenn,3949
VS,6205,Bettmeralp,23,236205,Goppisberg,3983
VS,6205,Bettmeralp,23,236205,Betten,3991
VS,6205,Bettmeralp,23,236205,Bettmeralp,3992
VS,6205,Bettmeralp,23,236205,Martisberg,3994
VS,6211,Collonges,23,236211,Collonges,1903
